lon,lat,type,loctype,address,north,south,east,west
-76.6638186,34.7182174,locality,approximate,"beaufort, nc 28516, usa",34.776854,34.7021839,-76.619131,-76.673867
-81.8890031,36.2109584,locality,approximate,"beech mountain, nc, usa",36.237252,36.182238,-81.8533099,-81.9281758
-76.6229874,35.5401653,locality,approximate,"belhaven, nc 27810, usa",35.554477,35.529869,-76.60568789999999,-76.6438
-77.5135803,35.5904386,locality,approximate,"bell arthur, nc 27834, usa",35.5995117,35.5813644,-77.4975729,-77.5295877
-81.037297,35.2429175,locality,approximate,"belmont, nc 28012, usa",35.2851871,35.1501809,-81.00887709999999,-81.0658541
-77.992519,34.2310636,locality,approximate,"belville, nc 28451, usa",34.23769710000001,34.1828395,-77.9755867,-78.0797647
-77.4649688,35.7082148,locality,approximate,"belvoir, nc 27834, usa",35.7172746,35.699154,-77.44896140000002,-77.4809762
-81.52342399999999,35.4770759,locality,approximate,"belwood, nc, usa",35.509143,35.4505349,-81.4866601,-81.5574051
-79.5440344,35.5627553,atm,rooftop,"3948 chatham st, bennett, nc 27208, usa",35.5641042802915,35.5614063197085,-79.54268541970849,-79.54538338029151
-78.54862100000001,35.3821067,locality,approximate,"benson, nc 27504, usa",35.4270339,35.3621799,-78.50417399999999,-78.56768500000001
-82.60790279999999,35.5090006,locality,approximate,"bent creek, nc 28806, usa",35.520643,35.49377500000001,-82.597478,-82.637029
-80.4267553,36.0004956,locality,approximate,"bermuda run, nc 27006, usa",36.0168584,35.9879292,-80.41374990000001,-80.4529264
-81.28397,35.2848579,locality,approximate,"bessemer city, nc 28016, usa",35.305628,35.2656,-81.2500038,-81.320149
-80.3381077,36.1823602,locality,approximate,"bethania, nc, usa",36.191536,36.1712799,-80.329047,-80.34661799999999
-77.3788558,35.8071028,locality,approximate,"bethel, nc 27812, usa",35.820751,35.7956729,-77.3667009,-77.3926709
-81.3070307,35.8256875,locality,approximate,"bethlehem, nc, usa",35.8382609,35.7963839,-81.251279,-81.33564299999999
-77.7738667,34.9237763,locality,approximate,"beulaville, nc 28518, usa",34.933433,34.9130229,-77.758118,-77.78934190000001
-82.5284561,35.5337246,locality,approximate,"biltmore forest, nc 28803, usa",35.5667119,35.511632,-82.5272679,-82.5581469
-79.7797617,35.3598924,locality,approximate,"biscoe, nc 27209, usa",35.3746549,35.3443499,-79.7653638,-79.80352599999999
-77.9330403,35.6351589,locality,approximate,"black creek, nc, usa",35.6597349,35.6287861,-77.9146161,-77.94083789999999
-82.3212302,35.6178951,locality,approximate,"black mountain, nc 28711, usa",35.63923,35.5854501,-82.3015279,-82.3684459
-78.78752089999999,34.5387799,locality,approximate,"bladenboro, nc 28320, usa",34.5618848,34.5278599,-78.7701889,-78.83020810000001
-81.6776059,36.135129,locality,approximate,"blowing rock, nc, usa",36.144904,36.11416,-81.65021589999999,-81.693732
-97.13507059999999,49.2852903,establishment,geometric_center,"arnaud, mb r0a 0b0, canada",49.2866392802915,49.2839413197085,-97.1337216197085,-97.1364195802915
-78.94919500000002,34.43905549999999,locality,approximate,"boardman, nc 28438, usa",34.4539749,34.423805,-78.93191709999999,-78.9671671
-77.0368912,34.6993286,locality,approximate,"bogue, nc, usa",34.7161109,34.6804349,-77.0114859,-77.0497319
-78.0674611,34.0306023,locality,approximate,"boiling spring lakes, nc, usa",34.0991358,33.9823209,-78.0122897,-78.13762770000001
-81.6670407,35.254292,locality,approximate,"boiling springs, nc 28152, usa",35.2818159,35.2273789,-81.636912,-81.68554309999999
-78.14829209999999,34.0674911,locality,approximate,"bolivia, nc 28422, usa",34.0775339,34.0623744,-78.1395131,-78.1541828
-78.4019497,34.3207243,locality,approximate,"bolton, nc 28423, usa",34.3282699,34.305735,-78.376614,-78.41921289999999
-78.3947242,34.9904462,locality,approximate,"bonnetsville, nc 28328, usa",35.0210009,34.975828,-78.377307,-78.41077109999999
-81.6745517,36.216795,locality,approximate,"boone, nc, usa",36.2302891,36.18723689999999,-81.60984289999999,-81.715395
-80.7081209,36.2326362,locality,approximate,"boonville, nc 27011, usa",36.247356,36.22288,-80.69332109999999,-80.7283838
-81.835657,35.362623,locality,approximate,"bostic, nc 28018, usa",35.3690658,35.3558289,-81.82674899999999,-81.844112
-79.3030921,34.9421085,locality,approximate,"bowmore, nc 28376, usa",34.9652159,34.9135599,-79.2767411,-79.317987
-82.7342919,35.2334472,locality,approximate,"brevard, nc, usa",35.2775949,35.2092309,-82.69331199999999,-82.7906409
-77.0877273,35.0559925,locality,approximate,"brices creek, nc, usa",35.077656,35.015881,-77.049123,-77.1137799
-77.02078,35.1215489,locality,approximate,"bridgeton, nc, usa",35.1313979,35.115466,-77.0130679,-77.0293931
-76.936667,34.720556,locality,approximate,"broad creek, nc 28570, usa",34.7297267,34.7113843,-76.9206596,-76.95267439999999
-79.0530768,35.4579333,locality,approximate,"broadway, nc, usa",35.4719089,35.4444061,-79.04361709999999,-79.072536
-78.0344334,35.2926631,locality,approximate,"brogden, nc 28333, usa",35.321394,35.2823,-78.0084341,-78.039073
-81.34786410000001,35.7031879,locality,approximate,"brookford, nc 28602, usa",35.7096639,35.6956099,-81.33698009999999,-81.3556188
-77.9461784,34.0397867,establishment,rooftop,"brunswick town/fort anderson state historic site, 8884 st phillips rd se, winnabow, nc 28479, usa",34.0411356802915,34.0384377197085,-77.94482941970848,-77.9475273802915
-83.4473809,35.4309291,locality,approximate,"bryson city, nc 28713, usa",35.4404239,35.4110879,-83.421171,-83.4686679
-78.7355728,35.4132168,locality,approximate,"buies creek, nc 27546, usa",35.4294681,35.3955439,-78.717961,-78.754093
-78.2536054,35.9609861,locality,approximate,"bunn, nc 27508, usa",35.9659228,35.9490679,-78.242673,-78.26139599999999
-78.78029939999999,35.3096063,locality,approximate,"bunnlevel, nc 28323, usa",35.3187112,35.3005004,-78.764292,-78.79630680000001
-77.92609800000001,34.5521113,locality,approximate,"burgaw, nc 28425, usa",34.575513,34.534563,-77.8718779,-77.9558029
-79.43779909999999,36.0956918,locality,approximate,"burlington, nc, usa",36.1272159,36.04410110000001,-79.3794489,-79.566041
-82.300961,35.9173357,locality,approximate,"burnsville, nc 28714, usa",35.92691,35.9073379,-82.280127,-82.31247390000001
-78.7566714,36.1320892,locality,approximate,"butner, nc 27509, usa",36.1568861,36.100268,-78.7289359,-78.8021849
-78.84835710000002,34.5604454,locality,approximate,"butters, nc 28320, usa",34.5734238,34.54492880000001,-78.836016,-78.85874609999999
-75.5394136,35.2688839,locality,approximate,"buxton, nc 27920, usa",35.2732691,35.247309,-75.5175539,-75.56470500000002
-81.5349581,35.8479569,locality,approximate,"cajah's mountain, nc, usa",35.872962,35.8218419,-81.51693709999999,-81.55041899999999
-78.5670571,33.8911546,locality,approximate,"calabash, nc, usa",33.9149869,33.8779979,-78.520333,-78.58704329999999
-78.10526899999999,35.153776,locality,approximate,"calypso, nc, usa",35.1647081,35.1445328,-78.0923359,-78.116749
-76.1717689,36.3281287,locality,approximate,"camden, nc 27921, usa",36.4412669,36.26649,-76.0516839,-76.284843
-79.255303,35.3268226,locality,approximate,"cameron, nc 28326, usa",35.333405,35.3144281,-79.2320221,-79.2798979
-79.7453163,35.2951421,locality,approximate,"candor, nc, usa",35.3080438,35.27615,-79.71031359999999,-79.7536229
-82.8373558,35.5328838,locality,approximate,"canton, nc 28716, usa",35.6159119,35.5116651,-82.79654210000001,-82.8652328
-77.06300329999999,34.6915509,locality,approximate,"cape carteret, nc 28584, usa",34.7173299,34.67959889999999,-77.03784209999999,-77.070728
-81.7962122,35.2809558,locality,approximate,"caroleen, nc 28040, usa",35.2900639,35.2718467,-81.78020479999999,-81.81221959999999
-77.8935966,34.0351726,locality,approximate,"carolina beach, nc 28428, usa",34.0627629,34.0135599,-77.8795068,-77.909762
-78.5756067,33.9088174,locality,approximate,"carolina shores, nc 28467, usa",33.929972,33.8901229,-78.55611880000001,-78.5960557
-79.0752895,35.9101438,locality,approximate,"carrboro, nc, usa",35.964706,35.887792,-79.0638709,-79.124678
-79.4169711,35.3459867,locality,approximate,"carthage, nc, usa",35.3651979,35.2389009,-79.3433429,-79.441891
-78.7811169,35.79154,locality,approximate,"cary, nc, usa",35.896783,35.64409,-78.7291209,-78.931496
-81.6173159,35.5123517,locality,approximate,"casar, nc 28020, usa",35.523306,35.5020789,-81.603664,-81.63016290000002
-83.0996354,35.111906,locality,approximate,"cashiers, nc, usa",35.125094,35.0997399,-83.08309489999999,-83.11263090000001
-78.0574884,36.0818186,locality,approximate,"castalia, nc 27816, usa",36.0904809,36.073539,-78.049466,-78.068137
-77.8999864,34.3557241,locality,approximate,"castle hayne, nc 28429, usa",34.371688,34.3392301,-77.8913559,-77.9210311
-78.05814320000002,33.8983158,locality,approximate,"caswell beach, nc, usa",33.9216526,33.8903166,-78.02197819999999,-78.0746818
-81.07563449999999,35.70735579999999,locality,approximate,"catawba, nc 28609, usa",35.740747,35.6714811,-81.031718,-81.101709
-77.0724481,34.6876621,locality,approximate,"cedar point, nc 28584, usa",34.7123598,34.6730459,-77.06725890000001,-77.1125619
-81.45814899999999,35.9442976,locality,approximate,"cedar rock, nc 28645, usa",35.9541641,35.9287859,-81.44646890000001,-81.469419
-78.1055456,36.1862615,locality,approximate,"centerville, nc 27549, usa",36.191533,36.1778229,-78.1014989,-78.1187181
-78.9264156,34.3221121,locality,approximate,"cerro gordo, nc 28430, usa",34.329581,34.317882,-78.91873609999999,-78.9400369
-78.8269664,34.3221129,locality,approximate,"chadbourn, nc 28431, usa",34.342936,34.3121011,-78.799106,-78.840263
-79.0558445,35.9131996,locality,approximate,"chapel hill, nc, usa",35.972366,35.869552,-78.9954109,-79.083171
-80.8431267,35.2270869,locality,approximate,"charlotte, nc, usa",35.39313300000001,35.0131739,-80.670104,-81.0095539
-83.3205859,35.4770574,locality,approximate,"cherokee, nc, usa",35.5135049,35.4519329,-83.26441609999999,-83.3407769
-81.37897389999999,35.3787442,locality,approximate,"cherryville, nc 28021, usa",35.40538,35.362231,-81.336803,-81.4136499
-82.2465023,35.4392854,locality,approximate,"chimney rock, nc, usa",35.467622,35.433537,-82.2294319,-82.276986
-80.5817318,35.569306,locality,approximate,"china grove, nc 28023, usa",35.5875219,35.5533731,-80.54938,-80.59678
-77.1005091,35.5126631,locality,approximate,"chocowinity, nc 27817, usa",35.5228809,35.503153,-77.0859969,-77.121758
-81.1461917,35.7145776,locality,approximate,"claremont, nc, usa",35.7337451,35.6844308,-81.128035,-81.1816438
-78.65612569999999,34.4873922,locality,approximate,"clarkton, nc 28433, usa",34.4967229,34.4813801,-78.641195,-78.667323
-78.4563914,35.650711,locality,approximate,"clayton, nc, usa",35.718509,35.613557,-78.3749869,-78.5094488
-80.3819984,36.0215258,locality,approximate,"clemmons, nc, usa",36.078242,35.9911929,-80.3524049,-80.43280399999999
-80.6770111,35.7331953,locality,approximate,"cleveland, nc 27013, usa",35.7449219,35.7192489,-80.66591,-80.6981911
-81.769369,35.2389656,locality,approximate,"cliffside, nc, usa",35.26603,35.22789789999999,-81.7495041,-81.781741
-78.32333249999999,34.9979453,locality,approximate,"clinton, nc 28328, usa",35.034337,34.966639,-78.29713679999999,-78.374893
-82.910691,35.5334379,locality,approximate,"clyde, nc 28721, usa",35.5419009,35.523395,-82.90186279999999,-82.921656
-78.67195920000002,35.4079393,locality,approximate,"coats, nc 27521, usa",35.4339381,35.394342,-78.65033,-78.6814239
-76.90995769999999,36.35654359999999,locality,approximate,"cofield, nc, usa",36.3710809,36.3418879,-76.89202709999999,-76.92783890000001
-75.9524225,36.3429357,locality,approximate,"coinjock, nc 27923, usa",36.3519228,36.3339476,-75.93641509999999,-75.9684299
-76.7685616,36.201268,locality,approximate,"colerain, nc 27924, usa",36.207374,36.1984809,-76.757774,-76.7735479
-76.25215210000002,35.9176632,locality,approximate,"columbia, nc 27925, usa",35.9312619,35.9079751,-76.22521309999999,-76.26044809999999
-82.1970584,35.25316979999999,locality,approximate,"columbus, nc 28722, usa",35.264531,35.2345689,-82.18172190000001,-82.2195579
-77.0094074,36.5015414,locality,approximate,"como, nc 27818, usa",36.516065,36.4864788,-76.988153,-77.02609690000001
-80.579511,35.4087517,locality,approximate,"concord, nc, usa",35.482811,35.305396,-80.492392,-80.76490900000002
-77.45580249999999,35.8157136,locality,approximate,"conetoe, nc, usa",35.8243209,35.812236,-77.44942189999999,-77.463928
-81.5134255,35.7429092,locality,approximate,"connelly springs, nc 28612, usa",35.782483,35.7260859,-81.4645741,-81.5208799
-81.2186933,35.7065217,locality,approximate,"conover, nc, usa",35.7548279,35.6877889,-81.1612688,-81.2656871
-77.22885629999999,36.4370974,locality,approximate,"conway, nc 27820, usa",36.4482541,36.426276,-77.21512899999999,-77.2427369
-80.5558942,35.8104164,locality,approximate,"cooleemee, nc, usa",35.82047,35.8027589,-80.5467841,-80.5660829
-79.82200259999999,34.9129318,locality,approximate,"cordova, nc 28379, usa",34.9220811,34.9037815,-79.8059952,-79.83801
-80.86007359999999,35.4868032,locality,approximate,"cornelius, nc, usa",35.5073269,35.439268,-80.8348709,-80.9465
-77.3207917,35.1873837,locality,approximate,"cove city, nc 28523, usa",35.1969268,35.1821081,-77.3115531,-77.3300699
-81.785136,36.263095,establishment,rooftop,"207 dale adams rd, sugar grove, nc 28679, usa",36.2644439802915,36.2617460197085,-81.78378701970848,-81.7864849802915
-81.0717324,35.2359757,locality,approximate,"cramerton, nc, usa",35.259578,35.213913,-81.0522319,-81.0984749
-78.6861145,36.1223683,locality,approximate,"creedmoor, nc 27522, usa",36.144058,36.102903,-78.64551510000001,-78.7074569
-76.3921553,35.8704415,locality,approximate,"creswell, nc 27928, usa",35.874629,35.8645771,-76.384559,-76.4006939
-81.1939754,36.1715203,locality,approximate,"cricket, nc, usa",36.18425490000001,36.150704,-81.1594339,-81.22188299999999
-81.92955789999999,36.0217938,locality,approximate,"crossnore, nc 28657, usa",36.0276179,36.0167669,-81.9240848,-81.93754179999999
-83.1765333,35.3137111,locality,approximate,"cullowhee, nc, usa",35.3327619,35.289963,-83.1557249,-83.20825579999999
-81.17618949999999,35.3165257,locality,approximate,"dallas, nc, usa",35.332091,35.299382,-81.132375,-81.21529009999999
-82.3753952,35.3292829,locality,approximate,"dana, nc 28792, usa",35.3383855,35.3201792,-82.3593878,-82.39140259999999
-80.20588310000001,36.4093047,locality,approximate,"danbury, nc, usa",36.4144749,36.402362,-80.1991999,-80.22685109999999
-80.8486846,35.4993031,locality,approximate,"davidson, nc, usa",35.5193389,35.4432001,-80.76996,-80.8726081
-76.460199,34.7973848,locality,approximate,"davis, nc 28524, usa",34.806547,34.7882216,-76.4441916,-76.4762064
-78.886849,34.990913,car_rental,rooftop,"400 airport rd, fayetteville, nc 28306, usa",34.9922619802915,34.9895640197085,-78.88550001970849,-78.88819798029151
-78.2247211,34.3157241,locality,approximate,"delco, nc 28436, usa",34.3249395,34.3065077,-78.20871369999999,-78.2407285
-81.4121011,35.386658,locality,approximate,"dellview, nc 28021, usa",35.39013509999999,35.383741,-81.409404,-81.41720500000001
-78.2138834,34.8012807,locality,approximate,"delway, nc, usa",34.84698789999999,34.770435,-78.179897,-78.241674
-80.1158813,35.6334712,locality,approximate,"denton, nc, usa",35.7003761,35.618299,-80.09003190000001,-80.1273679
-81.0295793,35.5316576,locality,approximate,"denver, nc, usa",35.5521861,35.5014319,-81.006913,-81.0755459
-83.2523705,35.3692665,locality,approximate,"dillsboro, nc 28779, usa",35.3743629,35.363641,-83.2436599,-83.26652589999999
-79.6922771,34.9048772,locality,approximate,"dobbins heights, nc 28345, usa",34.916495,34.89569,-79.6834351,-79.700464
-80.722567,36.3956891,locality,approximate,"dobson, nc 27017, usa",36.405506,36.375667,-80.70461209999999,-80.73344
-77.8571723,36.0114686,locality,approximate,"dortches, nc, usa",36.0336888,35.9854069,-77.82988979999999,-77.885156
-77.43690699999999,35.216274,locality,approximate,"dover, nc 28526, usa",35.222203,35.20642490000001,-77.4228791,-77.447086
-81.6042614,35.7579081,locality,approximate,"drexel, nc, usa",35.773053,35.745995,-81.5833119,-81.6295931
-78.726407,34.6568361,locality,approximate,"dublin, nc, usa",34.663896,34.648696,-78.7127988,-78.7309728
-75.7551854,36.1696079,locality,approximate,"duck, nc, usa",36.231782,36.150973,-75.733289,-75.777068
-79.155033,34.9293315,locality,approximate,"dundarrach, nc, usa",34.9367939,34.909335,-79.1451368,-79.170243
-78.6089028,35.3062743,locality,approximate,"dunn, nc 28334, usa",35.339545,35.269079,-78.575895,-78.651749
-78.898619,35.9940329,locality,approximate,"durham, nc, usa",36.1369289,35.8667249,-78.762172,-79.00765
-81.5331467,35.1934623,locality,approximate,"earl, nc, usa",35.202973,35.188216,-81.525328,-81.543307
-78.3233353,34.3821129,locality,approximate,"east arcadia, nc 28456, usa",34.3938489,34.3670891,-78.2914528,-78.3421099
-80.512558,36.2165279,locality,approximate,"east bend, nc 27018, usa",36.22683990000001,36.206788,-80.49404,-80.52246900000002
-82.4220631,35.2801166,locality,approximate,"east flat rock, nc, usa",35.307361,35.2675449,-82.4017219,-82.435541
-79.4464792,34.7679593,locality,approximate,"east laurinburg, nc 28352, usa",34.77309810000001,34.7658908,-79.4393,-79.44955209999999
-78.7830437,35.0975759,locality,approximate,"eastover, nc, usa",35.137716,35.08036209999999,-78.7498449,-78.8072251
-79.7568107,34.9079491,locality,approximate,"east rockingham, nc 28379, usa",34.93069000000001,34.894748,-79.741461,-79.7947421
-80.4322801,35.6818059,locality,approximate,"east spencer, nc, usa",35.69629210000001,35.669239,-80.4053969,-80.4484179
-79.7667026,36.4884715,locality,approximate,"eden, nc 27288, usa",36.5337869,36.4713589,-79.6797139,-79.78813009999999
-76.6077213,36.057938,locality,approximate,"edenton, nc 27932, usa",36.09205,36.0094679,-76.5525409,-76.6829829
-82.3400046,35.390272,locality,approximate,"edneyville, nc 28792, usa",35.3993678,35.3811752,-82.3239972,-82.35601199999999
-79.1690315,36.0811881,locality,approximate,"efland, nc, usa",36.0897491,36.072104,-79.147036,-79.1920909
-76.2510461,36.2946008,locality,approximate,"elizabeth city, nc 27909, usa",36.3379569,36.260767,-76.181073,-76.303828
-78.6052899,34.6293372,locality,approximate,"elizabethtown, nc 28337, usa",34.6532509,34.589588,-78.567973,-78.66339909999999
-80.8484043,36.2443012,locality,approximate,"elkin, nc, usa",36.2957059,36.2363829,-80.81785699999999,-80.882341
-81.9781722,36.1573464,locality,approximate,"elk park, nc 28622, usa",36.1649729,36.1515599,-81.972056,-81.98911389999999
-81.7587106,35.3290128,locality,approximate,"ellenboro, nc 28040, usa",35.3401268,35.320454,-81.7503909,-81.768721
-79.7614395,35.0712608,locality,approximate,"ellerbe, nc 28338, usa",35.099323,35.061706,-79.741193,-79.7731979
-77.86331500000001,35.8065455,locality,approximate,"elm city, nc 27822, usa",35.828908,35.79782180000001,-77.853087,-77.871354
-79.5115433,36.09827620000001,locality,approximate,"elon, nc, usa",36.15482799999999,36.0813991,-79.4742414,-79.537359
-79.2419836,34.6140517,locality,approximate,"elrod, nc 28383, usa",34.6340268,34.5737138,-79.205563,-79.253456
-77.9085948,35.3426623,locality,approximate,"elroy, nc, usa",35.35521689999999,35.2991071,-77.893422,-77.9483499
-76.95077619999999,34.6779399,locality,approximate,"emerald isle, nc 28594, usa",34.684411,34.643265,-76.91037089999999,-77.102406
-77.6666415,36.1809865,locality,approximate,"enfield, nc 27823, usa",36.191089,36.1684849,-77.65686509999999,-77.6801349
-75.9961259,35.5096699,locality,approximate,"engelhard, nc 27824, usa",35.5261179,35.4943729,-75.9877209,-76.030127
-80.6681241,35.52986080000001,locality,approximate,"enochville, nc, usa",35.540138,35.5059131,-80.6414889,-80.695269
-78.676128,35.3268292,locality,approximate,"erwin, nc, usa",35.3528498,35.290693,-78.64214009999999,-78.69511589999999
-82.5942893,35.3176151,locality,approximate,"etowah, nc, usa",35.3405908,35.29686300000001,-82.5714349,-82.61835599999999
-77.87637169999999,35.54266,locality,approximate,"eureka, nc 27830, usa",35.547246,35.535252,-77.8692499,-77.883517
-77.1735714,35.8348814,locality,approximate,"everetts, nc, usa",35.8388479,35.8302919,-77.16147409999999,-77.183143
-78.90102159999999,34.4081955,locality,approximate,"evergreen, nc 28438, usa",34.4174007,34.3989893,-78.8850142,-78.917029
-79.0372544,34.3134996,locality,approximate,"fair bluff, nc 28439, usa",34.3226319,34.29778,-79.015541,-79.0577299
-76.224353,35.5410985,locality,approximate,"fairfield, nc, usa",35.70231390000001,35.448734,-76.0227209,-76.4388919
-76.963555,35.0765492,locality,approximate,"fairfield harbour, nc 28560, usa",35.087066,35.0418029,-76.939112,-76.989127
-79.11420199999999,34.4968311,locality,approximate,"fairmont, nc 28340, usa",34.525034,34.4744169,-79.091016,-79.13440400000002
-81.1609679,36.198848,locality,approximate,"fairplains, nc, usa",36.2153318,36.1705759,-81.124994,-81.177448
-82.39595109999999,35.51400580000001,locality,approximate,"fairview, nc 28730, usa",35.5434269,35.5013639,-82.3630891,-82.436898
-80.5375667,35.1384791,locality,approximate,"fairview, nc, usa",35.208381,35.104063,-80.472629,-80.586905
-78.1361033,35.1162763,locality,approximate,"faison, nc 28341, usa",35.123583000000004,35.109103,-78.12812799999999,-78.18803179999999
-80.46283849999999,35.587084,locality,approximate,"faith, nc, usa",35.6015219,35.57851,-80.446011,-80.46981190000001
-78.64834979999999,35.1898867,locality,approximate,"falcon, nc, usa",35.20250480000001,35.1834159,-78.6378579,-78.6592849
-77.5130257,35.6993257,locality,approximate,"falkland, nc, usa",35.70339,35.6940358,-77.50705479999999,-77.5188479
-81.50147869999999,35.4290205,locality,approximate,"fallston, nc, usa",35.443489,35.4168161,-81.486156,-81.517716
-77.5852496,35.5954381,locality,approximate,"farmville, nc 27828, usa",35.619167,35.568600000000004,-77.5540281,-77.636995
-78.87835849999999,35.0526641,locality,approximate,"fayetteville, nc, usa",35.16806100000001,34.9812911,-78.812737,-79.0917259
-79.07334490000001,35.8065355,locality,approximate,"fearrington, nc, usa",35.817665,35.7953508,-79.0433819,-79.094076
-79.3608703,35.0168289,locality,approximate,"five points, nc 28376, usa",35.0424459,34.9930601,-79.30885909999999,-79.385475
-82.441508,35.271228,locality,approximate,"flat rock, nc, usa",35.2977421,35.24084089999999,-82.419555,-82.5010439
-80.56978500000001,36.512357,locality,approximate,"flat rock, nc 27030, usa",36.52242409999999,36.49311,-80.5554849,-80.600816
-82.5012316,35.4306712,locality,approximate,"fletcher, nc, usa",35.445381,35.392859,-82.44719289999999,-82.552943
-83.819065,35.4356433,locality,approximate,"fontana dam, nc 28733, usa",35.444734,35.4265516,-83.8030576,-83.8350724
-81.8651028,35.3340108,locality,approximate,"forest city, nc 28043, usa",35.366586,35.299263,-81.83775299999999,-81.9115319
-83.1940341,35.2962109,colloquial_area,approximate,"village of forest hills, forest hills, nc 28723, usa",35.3053173,35.2871035,-83.17802669999999,-83.2100415
-79.70613829999999,35.9881911,neighborhood,approximate,"forest oaks, nc 27406, usa",36.016438,35.9725188,-79.693918,-79.734342
-81.7656647,36.161795,locality,approximate,"foscoe, nc 28604, usa",36.1708029,36.152786,-81.7496573,-81.7816721
-77.6399741,35.6740477,locality,approximate,"fountain, nc, usa",35.6791681,35.6633799,-77.61496509999999,-77.64621509999999
-78.4269489,35.4448836,locality,approximate,"four oaks, nc 27524, usa",35.4682289,35.4218891,-78.3857658,-78.441495
-79.5714258,35.1754312,locality,approximate,"foxfire, nc 27281, usa",35.187835,35.1498141,-79.54303,-79.616306
-83.3815429,35.1823171,locality,approximate,"franklin, nc 28734, usa",35.215736,35.1368099,-83.3530731,-83.41227909999999
-78.4580543,36.1018163,locality,approximate,"franklinton, nc 27525, usa",36.11183580000001,36.095797,-78.4348859,-78.466759
-79.6922501,35.7437485,locality,approximate,"franklinville, nc, usa",35.75475,35.7273499,-79.670557,-79.708056
-77.9747086,35.54543779999999,locality,approximate,"fremont, nc 27830, usa",35.5556549,35.52962309999999,-77.962699,-77.987912
-75.63248759999999,35.2298559,locality,approximate,"frisco, nc 27936, usa",35.2691425,35.2239351,-75.57162699999999,-75.6434785
-82.39332999999999,35.3963899,locality,approximate,"fruitland, nc 28792, usa",35.405485,35.3872938,-82.3773226,-82.4093374
-78.79957019999999,35.5862853,establishment,rooftop,"134 n main st, fuquay-varina, nc 27526, usa",35.5876342802915,35.5849363197085,-78.7982212197085,-78.8009191802915
-81.59620819999999,35.8692971,locality,approximate,"gamewell, nc 28645, usa",35.8902281,35.8354099,-81.5549091,-81.6260229
-78.3941689,34.7862819,locality,approximate,"garland, nc 28441, usa",34.7963589,34.7747699,-78.3823589,-78.406814
-78.61417089999999,35.7112642,locality,approximate,"garner, nc, usa",35.7312839,35.6494519,-78.542878,-78.699446
-77.5588661,36.450985,locality,approximate,"garysburg, nc, usa",36.459687,36.438614,-77.5511369,-77.5700781
-77.6449804,36.5004281,locality,approximate,"gaston, nc, usa",36.508758,36.4789889,-77.630028,-77.6582349
-81.18730049999999,35.262082,locality,approximate,"gastonia, nc, usa",35.3120259,35.161407,-81.08298479999999,-81.3212899
-76.7530098,36.4034878,locality,approximate,"gatesville, nc 27938, usa",36.4183979,36.398746,-76.748814,-76.77510199999999
-80.2309871,36.2626151,locality,approximate,"germanton, nc 27019, usa",36.2716114,36.2536177,-80.2149797,-80.24699450000001
-82.34817149999999,35.4792846,locality,approximate,"gerton, nc 28735, usa",35.4883703,35.4701979,-82.3321641,-82.3641789
-82.8215218,35.5276064,locality,approximate,"gibsontown, nc 28716, usa",35.5366867,35.5185251,-82.80551439999999,-82.83752919999999
-79.5422461,36.105691,locality,approximate,"gibsonville, nc, usa",36.1179359,36.0695909,-79.5203389,-79.5648849
-81.7792661,35.7290167,locality,approximate,"glen alpine, nc, usa",35.7683339,35.7148848,-81.76566000000001,-81.8168268
-79.467576,36.1256989,locality,approximate,"glen raven, nc, usa",36.1417519,36.105046,-79.4264951,-79.4958031
-83.12776629999999,35.1683575,locality,approximate,"glenville, nc 28736, usa",35.1774782,35.1592357,-83.1117589,-83.1437737
-76.5410354,34.7262735,locality,approximate,"gloucester, nc 28528, usa",34.7354436,34.7171024,-76.52502799999999,-76.55704279999999
-78.68140749999999,35.2176639,locality,approximate,"godwin, nc 28344, usa",35.2222098,35.2122051,-78.674842,-78.6869031
-77.9927651,35.3848841,locality,approximate,"goldsboro, nc, usa",35.44320099999999,35.3142531,-77.8909829,-78.065893
-79.3283539,35.59320280000001,locality,approximate,"goldston, nc 27252, usa",35.600269,35.585684,-79.31958689999999,-79.33735709999999
-78.8142051,36.0438246,locality,approximate,"gorman, nc 27704, usa",36.057801,36.023984,-78.7746459,-78.8414798
-79.4005756,36.0690258,locality,approximate,"graham, nc, usa",36.088704,36.0164221,-79.339619,-79.4328038
-81.84761139999999,36.0990163,locality,approximate,"grandfather, nc 28646, usa",36.113008,36.082465,-81.83340009999999,-81.8644939
-81.4306457,35.7965205,locality,approximate,"granite falls, nc 28630, usa",35.8226329,35.7713398,-81.374551,-81.463894
-80.4467263,35.6123617,locality,approximate,"granite quarry, nc, usa",35.638968,35.5916231,-80.425444,-80.4644509
-76.84243599999999,35.1404424,locality,approximate,"grantsboro, nc, usa",35.183426,35.113434,-76.82238,-76.864716
-77.9269273,34.8223896,locality,approximate,"greenevers, nc 28458, usa",34.8409199,34.817336,-77.886433,-77.945487
-79.3441861,36.1209704,locality,approximate,"green level, nc, usa",36.1395891,36.113237,-79.3296599,-79.36440499999999
-79.7919754,36.0726354,locality,approximate,"greensboro, nc, usa",36.2153239,35.985195,-79.659866,-80.00689090000002
-77.3663538,35.612661,locality,approximate,"greenville, nc, usa",35.6760879,35.5297779,-77.279445,-77.4752649
-77.4374641,35.3726629,locality,approximate,"grifton, nc, usa",35.4339101,35.3623818,-77.410832,-77.4513329
